,Unnamed: 0,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
1173,1173,1174,8.399998478125781e-07,5.68000104976818e-06,5.66999995498918e-05,0.0041277599993918565,0.00022224000022106342,0.19830199999923934,0.0027405200005887306,0.005771399999866844
1174,1174,1175,7.200000254670157e-07,6.1800004914402965e-06,5.650000093737617e-05,0.00428061999991769,0.00023307999981625469,0.21107454000011786,0.002659619999758433,0.0056385200001386705
1175,1175,1176,8.399994840146973e-07,6.2600003730040045e-06,5.6680000125197696e-05,0.004295819999606465,0.0002357599998504156,0.20446451999996496,0.0027843799998663603,0.0060561400001461155
1176,1176,1177,8.600007276982069e-07,6.080001185182482e-06,5.6739999854471536e-05,0.004747119999956339,0.00024545999986003153,0.20352089999942108,0.0025440199995500736,0.005919239999639103
1177,1177,1178,7.400001777568831e-07,6.160000339150429e-06,5.731999990530312e-05,0.004206979999435134,0.0002373599996644771,0.20634482000059504,0.002718059999824618,0.0056985999995959
1178,1178,1179,8.000002708286047e-07,6.459999713115394e-06,5.762000000686385e-05,0.0039048000006005174,0.00024117999928421343,0.20739598000000115,0.002630820000194945,0.005706880000434467
1179,1179,1180,8.999995770864189e-07,5.899999086977914e-06,5.7920000108424575e-05,0.00422679999974207,0.00023435999974026343,0.20699824000002992,0.002689900000405032,0.005706780000400613
1180,1180,1181,9.60000397753902e-07,5.74000077904202e-06,5.7080000260611996e-05,0.004323720000684261,0.00022919999973964879,0.20441436000000976,0.0027455199997348245,0.0057658999998238866
1181,1181,1182,7.400001777568831e-07,6.3400002545677125e-06,5.712000056519173e-05,0.004097120000005816,0.00023701999962213446,0.2068016799996258,0.0030033400005777373,0.005755679999492713
1182,1182,1183,1.079999856301583e-06,7.080000068526715e-06,5.693999919458293e-05,0.0042864399998507,0.00023648000023968047,0.20454652000044007,0.003013540000029025,0.0061476799997763005
1183,1183,1184,8.599996363045649e-07,6.480000593001023e-06,5.671999970218167e-05,0.0042290199995477454,0.00023506000034103638,0.20078281999994946,0.002658080000037444,0.005686020000212011
1184,1184,1185,8.399998478125781e-07,6.240000948309898e-06,5.845999985467643e-05,0.004196099999535363,0.0002380599999014521,0.20573118000029356,0.0025006199997733352,0.00570560000014666
1185,1185,1186,7.599996024509892e-07,6.0799997299909595e-06,5.7899999228538944e-05,0.004186459999618819,0.0002406600000540493,0.20328716000003624,0.0026833800005988447,0.005773100000078557
1186,1186,1187,8.20000423118472e-07,6.3999992562457916e-06,5.768000046373345e-05,0.004286759999740752,0.00023479999981645958,0.2110265200000868,0.0027870600002643186,0.005905820000407402
1187,1187,1188,7.399998139590025e-07,6.33999879937619e-06,5.897999944863841e-05,0.004233580000072835,0.00023718000011285767,0.20988106000004336,0.002733299999817973,0.0058270000004995385
1188,1188,1189,1.0600000678095966e-06,5.7800003560259935e-06,5.8660000649979335e-05,0.004126699999324046,0.00024285999970743432,0.20631883999994896,0.002824200000031851,0.0059210399998846685
1189,1189,1190,7.999995432328433e-07,6.120001489762217e-06,5.7779999769991265e-05,0.0043663399999786644,0.0002369999994698446,0.2186804599998141,0.0027842600000440145,0.005861519999962182
1190,1190,1191,7.000002369750291e-07,6.399999983841554e-06,5.8859999990090726e-05,0.004188720000092872,0.00024246000066341367,0.20971900000004096,0.002661860000443994,0.0058274200000596466
1191,1191,1192,1.1600001016631723e-06,6.439999560825527e-06,6.348000024445355e-05,0.004256600000371691,0.00023518000052717984,0.20937861999955204,0.0026205799997114807,0.005911220000780304
1192,1192,1193,8.20000423118472e-07,6.240000220714137e-06,5.9279999550199133e-05,0.004753839999830234,0.00023713999980827792,0.2041572799997084,0.0026968199999828357,0.005655500000284519
1193,1193,1194,8.599996363045649e-07,9.719999798107893e-06,6.648000126006082e-05,0.00397134000013466,0.00022138000022096094,0.20591957999968144,0.0027829799997562076,0.005841419999342179
1194,1194,1195,7.999995432328433e-07,5.899999086977914e-06,5.781999934697524e-05,0.004266600000482868,0.00023088000016286968,0.2159509800003434,0.002678479999667616,0.006003579999742215
1195,1195,1196,8.199996955227106e-07,5.959999543847516e-06,5.829999936395325e-05,0.004814099999566679,0.00024004000006243583,0.2109710399992764,0.0027033200000005308,0.0056781999992381324
1196,1196,1197,8.799994247965513e-07,5.77999817323871e-06,5.911999978707172e-05,0.004289620000054129,0.00021351999967009758,0.20800208000000567,0.002642899999773363,0.005824199999551638
1197,1197,1198,1.0600000678095966e-06,5.85999950999394e-06,5.8179999177809806e-05,0.003964420000556856,0.00023881999986770098,0.20902211999964493,0.002689040000041132,0.0059224600001471115
1198,1198,1199,8.200000593205915e-07,5.860000965185464e-06,5.4039998940424996e-05,0.004620300000169664,0.00025885999966703823,0.21376488000023527,0.002728720000959584,0.006086839999625226
1199,1199,1200,8.600003639003261e-07,5.860000237589702e-06,5.411999954958446e-05,0.0043305400002282115,0.00024450000091746915,0.21361830000059853,0.002671819999886793,0.005923339999935706
1200,1200,1201,8.400002116104588e-07,5.8800011174753305e-06,5.834000039612874e-05,0.004003700000612297,0.00024211999952967745,0.2133088399998087,0.002623900000253343,0.0057581400000344726
1201,1201,1202,8.600000001024454e-07,5.85999950999394e-06,5.848000073456205e-05,0.0043126399996253895,0.0002213200001278892,0.21364684000000125,0.002812680000351975,0.008042779999595951
1202,1202,1203,1.2399999832268806e-06,5.880000389879569e-06,5.8060001174453645e-05,0.005343119999452028,0.00024017999967327345,0.2339851599997928,0.003281079999942449,0.006511300000056508
1203,1203,1204,7.599999662488698e-07,5.939999391557649e-06,5.8339998940937224e-05,0.0044015200001013,0.00024362000003748111,0.2183324599998741,0.0027275999997073085,0.005988599999909638
1204,1204,1205,8.399998478125781e-07,5.899999814573676e-06,5.897999944863841e-05,0.003949879999709083,0.00024449999982607547,0.2122198999997636,0.003443439999682596,0.006024320000506123
1205,1205,1206,8.000002708286047e-07,5.899999086977914e-06,5.859999946551397e-05,0.004357559999334626,0.0002451200001814868,0.21537484000000404,0.0037440000003698525,0.006043219999992289
1206,1206,1207,7.799993909429759e-07,5.899999814573676e-06,5.824000036227517e-05,0.0043701399994461095,0.0002418000000034226,0.2186720999998215,0.0026832799998373963,0.009193679999953021
1207,1207,1208,1.179999890155159e-06,5.94000011915341e-06,5.870000022696331e-05,0.004984999999942374,0.0002617200003442122,0.24649526000030164,0.0031098199997359193,0.0063049399999727035
1208,1208,1209,8.80000152392313e-07,5.920000694459304e-06,5.833999966853298e-05,0.0044112799998401895,0.0002463799995894078,0.2262177200002043,0.0028621000001294306,0.005970380000144359
1209,1209,1210,8.800005161901935e-07,5.939999391557649e-06,5.435999992187135e-05,0.004207300000052783,0.00023997999960556626,0.21526324000042224,0.002891880000606761,0.0060937999998714075
1210,1210,1211,8.399998478125781e-07,5.899999814573676e-06,5.425999988801777e-05,0.004531620000489056,0.00024882000070647337,0.2230701600004977,0.0031118600003537727,0.006470919999992475
1211,1211,1212,7.999995432328433e-07,5.919999966863543e-06,5.897999944863841e-05,0.004884479999600444,0.00026256000019202473,0.22907438000038385,0.0028028599997924177,0.0060514400003739855
1212,1212,1213,7.80000482336618e-07,5.900000542169437e-06,5.696000007446855e-05,0.004735400000572554,0.0002640599999722326,0.22375760000031733,0.002768159999686759,0.006092880000142032
1213,1213,1214,8.999995770864189e-07,5.879999662283808e-06,5.8919999719364566e-05,0.004106119999778457,0.00024046000035014004,0.2217727400002332,0.0028250800001842435,0.006014300000606454
1214,1214,1215,8.200000593205915e-07,7.220000406960026e-06,5.886000071768649e-05,0.004347399999460322,0.00024299999931827189,0.22597326000031895,0.0027609000004304106,0.006011219999709283
1215,1215,1216,8.80000152392313e-07,6.22000006842427e-06,5.937999958405271e-05,0.004461599999922327,0.00024186000009649434,0.2468568200001755,0.003827060000548953,0.0077443199999834185
1216,1216,1217,1.3599998055724428e-06,6.080001185182482e-06,5.892000044696033e-05,0.005926240000189864,0.00026125999975192834,0.24156196000003546,0.002751899999566376,0.0060656000001472424
1217,1217,1218,8.400002116104588e-07,6.500000745290891e-06,5.9100000362377615e-05,0.0041682199997012505,0.0002415999995719176,0.24492016000003786,0.005033660000117379,0.007290119999379384
1218,1218,1219,9.20000093174167e-07,6.199999188538641e-06,5.944000004092232e-05,0.00456155999963812,0.0002466799996909685,0.2316531200005557,0.0027090200001111953,0.0070643600000039435
1219,1219,1220,1.120000160881318e-06,6.3400002545677125e-06,5.859999946551397e-05,0.0064559199996438105,0.000266139999803272,0.24532144000004336,0.002792379999664263,0.008922619999793824
1220,1220,1221,8.80000152392313e-07,6.7600005422718825e-06,5.912000051466748e-05,0.004918739999629907,0.000261280000268016,0.24438336000021085,0.002834459999940009,0.0060713000002579065
1221,1221,1222,7.599999662488698e-07,5.980000423733145e-06,5.8919999719364566e-05,0.004284580000239657,0.0002461400003085145,0.2490507800004707,0.00273451999964891,0.00860436000075424
1222,1222,1223,1.0600000678095966e-06,6.520000169984996e-06,5.909999963478185e-05,0.005178819999855477,0.000267100000201026,0.22279378000021094,0.0029100200001266783,0.006151719999979832
1223,1223,1224,7.400001777568831e-07,6.5599990193732085e-06,5.9219999820925294e-05,0.004515560000436379,0.0002446800004690886,0.21748629999965488,0.002843340000254102,0.006120960000043851
1224,1224,1225,9.60000033956021e-07,6.560000474564731e-06,5.9299999702489006e-05,0.004233120000208146,0.0002416399998764973,0.2194814999995288,0.002862980000645621,0.0060939199993299544
1225,1225,1226,8.400002116104588e-07,6.500000017695129e-06,5.934000000706874e-05,0.004410020000068471,0.00024169999996956904,0.21703469999993105,0.002824760000294191,0.006142859999454231
1226,1226,1227,8.400002116104588e-07,6.519999442389235e-06,6.142000056570396e-05,0.004408139999577542,0.00024619999967399046,0.2242941399999836,0.0027040399996622,0.006073479999759003
1227,1227,1228,7.400001777568831e-07,6.600000051548704e-06,5.9279999550199133e-05,0.004397599999356318,0.0002437400002236245,0.2214424400001008,0.0028757999996742003,0.006087460000344436
1228,1228,1229,9.399998816661535e-07,6.27999979769811e-06,5.938000031164847e-05,0.00440493999994942,0.000248739999733516,0.22013415999972494,0.002947679999488173,0.006228519999785931
1229,1229,1230,8.20000423118472e-07,5.979997513350099e-06,5.931999985477887e-05,0.004437500000494764,0.0002473999989888398,0.21959653999983855,0.0028615999995963647,0.006089639999845531
1230,1230,1231,7.400001777568831e-07,5.980000423733145e-06,5.967999968561344e-05,0.004175639999448322,0.0002481999996234663,0.2336031000002549,0.0028296999997110108,0.006252220000169472
1231,1231,1232,7.599996024509892e-07,6.280000525293871e-06,5.932000058237463e-05,0.004404060000160826,0.0002496200006135041,0.2254875399998127,0.0028990199996769663,0.0061625999995158064
1232,1232,1233,8.399998478125781e-07,6.019999273121357e-06,5.9560000227065754e-05,0.004602739999609184,0.0002444199999445118,0.2303138799994485,0.0028296799999225192,0.006191699999544653
1233,1233,1234,8.199993317248299e-07,6.439999560825527e-06,6.027999916113913e-05,0.004440239999894402,0.00024773999975877806,0.2261349000000337,0.002738099999987753,0.006156820000251173
1234,1234,1235,8.199993317248299e-07,6.460000440711155e-06,5.9640000108629466e-05,0.005000459999791929,0.0002715800004807533,0.2260860200000025,0.002934980000281939,0.006186880000313978
1235,1235,1236,8.600000001024454e-07,6.440000288421288e-06,6.032000092091039e-05,0.004323740000108957,0.0002608199996757321,0.23085620000019846,0.002820240000073681,0.007287240000005113
1236,1236,1237,8.200000593205915e-07,6.280000525293871e-06,5.960000053164549e-05,0.004490480000094976,0.0002481199997419026,0.22365398000038111,0.0028551799998240306,0.0061567600001581025
1237,1237,1238,8.400002116104588e-07,6.619999476242811e-06,5.974000014248304e-05,0.004197680000288528,0.00024819999998726416,0.2267086799995013,0.0029673400000319807,0.006236279999939143
1238,1238,1239,7.999999070307239e-07,7.900000491645187e-06,5.813999887323007e-05,0.004507900000317022,0.00025176000017381736,0.2280913999999029,0.0028298600002017336,0.0061292599999433145
1239,1239,1240,7.799993909429759e-07,6.359999679261818e-06,5.991999933030456e-05,0.0044378199996572215,0.0002518399996915832,0.2297047599997313,0.0029073199995764297,0.006115820000195528
1240,1240,1241,7.000002369750291e-07,6.22000006842427e-06,6.000000066705979e-05,0.004145640000206186,0.0002539599994634045,0.2301002000000153,0.003061679999882472,0.006581699999878765
1241,1241,1242,9.200004569720476e-07,6.0599988501053305e-06,6.0099999973317606e-05,0.004903439999907278,0.0002486600002157502,0.2313667599999462,0.0029622999998537127,0.006167339999592514
1242,1242,1243,7.599996024509892e-07,6.020000000717118e-06,5.973999941488728e-05,0.004473099999449915,0.000252560000444646,0.22572397999974786,0.002856340000289492,0.006362440000157221
1243,1243,1244,9.20000093174167e-07,6.020000000717118e-06,5.983999872114509e-05,0.004457800000818679,0.000246040000274661,0.22735143999998397,0.002906760000041686,0.006271059999926365
1244,1244,1245,8.399994840146973e-07,6.399999983841554e-06,5.996000036248006e-05,0.004193600000144215,0.0002498599998943973,0.22507632000051672,0.0030032200000277955,0.006411779999689315
1245,1245,1246,9.20000093174167e-07,6.080000457586721e-06,5.987999975332059e-05,0.004301240000131656,0.0002570999997260514,0.2284058000001096,0.002880019999793149,0.0061822000003303405
1246,1246,1247,7.400001777568831e-07,6.019998545525596e-06,5.980000059935264e-05,0.004506740000215359,0.00024241999963123818,0.2256532800001878,0.002749920000496786,0.006205779999800143
1247,1247,1248,8.400002116104588e-07,6.060001032892614e-06,5.9959999634884295e-05,0.0044818999998824435,0.00025080000013986135,0.2275354800000059,0.002869799999825773,0.0062385600002016865
1248,1248,1249,7.599999662488698e-07,6.020000000717118e-06,6.015999970259145e-05,0.004465239999990446,0.0002535600004193839,0.2411138999999821,0.00312123999974574,0.006586720000268542
1249,1249,1250,8.800005161901935e-07,6.020001455908641e-06,5.6859999313019215e-05,0.004934060000232421,0.00037032000000181137,0.2561354199995549,0.002848220000305446,0.006195160000788747
1250,1250,1251,8.200000593205915e-07,6.040000880602747e-06,5.994000093778595e-05,0.004911820000052103,0.0002725599995756056,0.2532025399999839,0.00329096000023128,0.006227959999887389
1251,1251,1252,8.000002708286047e-07,9.68000094871968e-06,6.017999985488132e-05,0.004181860000971939,0.0002507400000467897,0.2500318799997331,0.002927179999824148,0.006264120000196272
1252,1252,1253,9.399998816661535e-07,6.039999425411224e-06,6.04000008024741e-05,0.004130799999620649,0.000251860000207671,0.2388951000000816,0.0036453800003073407,0.009200140000029932
1253,1253,1254,8.399994840146973e-07,6.040000153006986e-06,6.0499999381136146e-05,0.005052560000331141,0.0002729400002863258,0.2473055999998905,0.0029149199992389184,0.006209379999927478
1254,1254,1255,1.0600000678095966e-06,6.039998697815463e-06,5.593999958364293e-05,0.0041832399998384074,0.00025023999951372393,0.2542546600001515,0.0032085400005598787,0.00682204000040656
1255,1255,1256,7.399990863632411e-07,6.099999154685065e-06,6.0539999685715885e-05,0.0063744399991264794,0.00038432000037573737,0.2310624399997323,0.003208440000526025,0.0063485399998171495
1256,1256,1257,7.999999070307239e-07,6.0799997299909595e-06,6.0820000362582506e-05,0.004270200000974,0.0002534400005970384,0.2397093600000517,0.0030034799994609787,0.0062707599998248036
1257,1257,1258,9.400002454640344e-07,6.3400002545677125e-06,5.588000058196485e-05,0.004125180000119143,0.0002562800003943266,0.24077780000006896,0.002796859999580193,0.0062375400000746605
